file_name,text
307.png,"Brain MRI flair, with medium tumor on the top right"
308.png,"Brain MRI flair, healthy"
309.png,"Brain MRI flair, with small tumor on the bottom left"
310.png,"Brain MRI flair, with small tumor on the top right"
311.png,"Brain MRI flair, healthy"
312.png,"Brain MRI flair, with small tumor on the top left"
313.png,"Brain MRI flair, with medium tumor on the top right"
314.png,"Brain MRI flair, healthy"
315.png,"Brain MRI flair, with large tumor on the top right"
316.png,"Brain MRI flair, with medium tumor on the top right"
317.png,"Brain MRI flair, with medium tumor on the bottom right"
318.png,"Brain MRI flair, with small tumor on the bottom right"
319.png,"Brain MRI flair, with medium tumor on the bottom left"
320.png,"Brain MRI flair, healthy"
321.png,"Brain MRI flair, healthy"
322.png,"Brain MRI flair, healthy"
323.png,"Brain MRI flair, healthy"
324.png,"Brain MRI flair, with large tumor on the bottom right"
325.png,"Brain MRI flair, healthy"
326.png,"Brain MRI flair, with medium tumor on the bottom left"
327.png,"Brain MRI flair, with medium tumor on the top left"
328.png,"Brain MRI flair, with medium tumor on the bottom right"
329.png,"Brain MRI flair, healthy"
330.png,"Brain MRI flair, healthy"
331.png,"Brain MRI flair, healthy"
332.png,"Brain MRI flair, healthy"
333.png,"Brain MRI flair, healthy"
334.png,"Brain MRI flair, with small tumor on the center left"
335.png,"Brain MRI flair, healthy"
336.png,"Brain MRI flair, healthy"
337.png,"Brain MRI flair, with medium tumor on the top right"
338.png,"Brain MRI flair, healthy"
339.png,"Brain MRI flair, with medium tumor on the top left"
340.png,"Brain MRI flair, with medium tumor on the center"
341.png,"Brain MRI flair, with medium tumor on the top right"
342.png,"Brain MRI flair, healthy"
343.png,"Brain MRI flair, with medium tumor on the top left"
344.png,"Brain MRI flair, healthy"
345.png,"Brain MRI flair, with medium tumor on the bottom right"
346.png,"Brain MRI flair, with medium tumor on the top right"
347.png,"Brain MRI flair, healthy"
348.png,"Brain MRI flair, with medium tumor on the top left"
349.png,"Brain MRI flair, healthy"
350.png,"Brain MRI flair, healthy"
351.png,"Brain MRI flair, with small tumor on the bottom right"
352.png,"Brain MRI flair, healthy"
353.png,"Brain MRI flair, with medium tumor on the top right"
354.png,"Brain MRI flair, with small tumor on the center left"
355.png,"Brain MRI flair, with medium tumor on the top right"
356.png,"Brain MRI flair, with large tumor on the bottom right"
357.png,"Brain MRI flair, with medium tumor on the top left"
358.png,"Brain MRI flair, healthy"
359.png,"Brain MRI flair, healthy"
360.png,"Brain MRI flair, healthy"
361.png,"Brain MRI flair, healthy"
362.png,"Brain MRI flair, healthy"
363.png,"Brain MRI flair, healthy"
364.png,"Brain MRI flair, with small tumor on the bottom right"
365.png,"Brain MRI flair, healthy"
366.png,"Brain MRI flair, with medium tumor on the top left"
367.png,"Brain MRI flair, healthy"
368.png,"Brain MRI flair, with medium tumor on the top right"
369.png,"Brain MRI flair, with medium tumor on the top right"
370.png,"Brain MRI flair, with medium tumor on the top right"
371.png,"Brain MRI flair, healthy"
372.png,"Brain MRI flair, healthy"
373.png,"Brain MRI flair, healthy"
374.png,"Brain MRI flair, healthy"
375.png,"Brain MRI flair, healthy"
376.png,"Brain MRI flair, with small tumor on the top left"
377.png,"Brain MRI flair, healthy"
378.png,"Brain MRI flair, with medium tumor on the bottom left"
379.png,"Brain MRI flair, healthy"
380.png,"Brain MRI flair, healthy"
381.png,"Brain MRI flair, healthy"
382.png,"Brain MRI flair, with medium tumor on the bottom right"
383.png,"Brain MRI flair, healthy"
384.png,"Brain MRI flair, with medium tumor on the top left"
385.png,"Brain MRI flair, with medium tumor on the top left"
386.png,"Brain MRI flair, with medium tumor on the top right"
387.png,"Brain MRI flair, healthy"
388.png,"Brain MRI flair, with medium tumor on the bottom left"
389.png,"Brain MRI flair, with medium tumor on the top right"
390.png,"Brain MRI flair, healthy"
391.png,"Brain MRI flair, with medium tumor on the top left"
392.png,"Brain MRI flair, with medium tumor on the top left"
393.png,"Brain MRI flair, healthy"
394.png,"Brain MRI flair, healthy"
395.png,"Brain MRI flair, with large tumor on the bottom right"
396.png,"Brain MRI flair, healthy"
397.png,"Brain MRI flair, with medium tumor on the bottom left"
398.png,"Brain MRI flair, with medium tumor on the center right"
399.png,"Brain MRI flair, healthy"
400.png,"Brain MRI flair, healthy"
401.png,"Brain MRI flair, with medium tumor on the top left"
402.png,"Brain MRI flair, with small tumor on the bottom right"
403.png,"Brain MRI flair, with medium tumor on the bottom left"
404.png,"Brain MRI flair, with medium tumor on the bottom left"
405.png,"Brain MRI flair, with medium tumor on the top left"
406.png,"Brain MRI flair, with medium tumor on the top left"
407.png,"Brain MRI flair, healthy"
408.png,"Brain MRI flair, healthy"
409.png,"Brain MRI flair, healthy"
410.png,"Brain MRI flair, healthy"
411.png,"Brain MRI flair, with large tumor on the top right"
412.png,"Brain MRI flair, with large tumor on the bottom right"
413.png,"Brain MRI flair, healthy"
414.png,"Brain MRI flair, healthy"
415.png,"Brain MRI flair, healthy"
416.png,"Brain MRI flair, with large tumor on the center left"
417.png,"Brain MRI flair, healthy"
418.png,"Brain MRI flair, healthy"
419.png,"Brain MRI flair, healthy"
420.png,"Brain MRI flair, healthy"
421.png,"Brain MRI flair, with large tumor on the top left"
422.png,"Brain MRI flair, healthy"
423.png,"Brain MRI flair, healthy"
424.png,"Brain MRI flair, healthy"
425.png,"Brain MRI flair, with large tumor on the top right"
426.png,"Brain MRI flair, with medium tumor on the top left"
427.png,"Brain MRI flair, with medium tumor on the bottom right"
428.png,"Brain MRI flair, with medium tumor on the top right"
429.png,"Brain MRI flair, healthy"
430.png,"Brain MRI flair, with medium tumor on the center left"
431.png,"Brain MRI flair, with medium tumor on the top left"
432.png,"Brain MRI flair, healthy"
433.png,"Brain MRI flair, with large tumor on the center right"
434.png,"Brain MRI flair, with large tumor on the top left"
435.png,"Brain MRI flair, healthy"
436.png,"Brain MRI flair, healthy"
437.png,"Brain MRI flair, with small tumor on the bottom right"
438.png,"Brain MRI flair, healthy"
439.png,"Brain MRI flair, with small tumor on the top left"
440.png,"Brain MRI flair, with medium tumor on the top left"
441.png,"Brain MRI flair, healthy"
442.png,"Brain MRI flair, with medium tumor on the top right"
443.png,"Brain MRI flair, with large tumor on the top left"
444.png,"Brain MRI flair, with medium tumor on the center left"
445.png,"Brain MRI flair, healthy"
446.png,"Brain MRI flair, healthy"
447.png,"Brain MRI flair, with medium tumor on the top left"
448.png,"Brain MRI flair, with medium tumor on the top right"
449.png,"Brain MRI flair, healthy"
450.png,"Brain MRI flair, healthy"
451.png,"Brain MRI flair, healthy"
452.png,"Brain MRI flair, healthy"
453.png,"Brain MRI flair, with small tumor on the bottom left"
454.png,"Brain MRI flair, healthy"
455.png,"Brain MRI flair, with small tumor on the center left"
456.png,"Brain MRI flair, with medium tumor on the top left"
457.png,"Brain MRI flair, with medium tumor on the top right"
458.png,"Brain MRI flair, with medium tumor on the bottom right"
459.png,"Brain MRI flair, with medium tumor on the top left"
460.png,"Brain MRI flair, healthy"
461.png,"Brain MRI flair, with small tumor on the top left"
462.png,"Brain MRI flair, healthy"
463.png,"Brain MRI flair, healthy"
464.png,"Brain MRI flair, with small tumor on the bottom right"
465.png,"Brain MRI flair, healthy"
466.png,"Brain MRI flair, with medium tumor on the top left"
467.png,"Brain MRI flair, healthy"
468.png,"Brain MRI flair, healthy"
469.png,"Brain MRI flair, with medium tumor on the top right"
470.png,"Brain MRI flair, with medium tumor on the top right"
471.png,"Brain MRI flair, healthy"
472.png,"Brain MRI flair, with medium tumor on the top left"
473.png,"Brain MRI flair, with medium tumor on the top left"
474.png,"Brain MRI flair, healthy"
475.png,"Brain MRI flair, healthy"
476.png,"Brain MRI flair, healthy"
477.png,"Brain MRI flair, healthy"
478.png,"Brain MRI flair, healthy"
479.png,"Brain MRI flair, with medium tumor on the top left"
480.png,"Brain MRI flair, healthy"
481.png,"Brain MRI flair, healthy"
482.png,"Brain MRI flair, with medium tumor on the top right"
483.png,"Brain MRI flair, healthy"
484.png,"Brain MRI flair, healthy"
485.png,"Brain MRI flair, with medium tumor on the bottom right"
486.png,"Brain MRI flair, with medium tumor on the bottom right"
487.png,"Brain MRI flair, healthy"
488.png,"Brain MRI flair, healthy"
489.png,"Brain MRI flair, with medium tumor on the top right"
490.png,"Brain MRI flair, healthy"
491.png,"Brain MRI flair, with medium tumor on the top left"
492.png,"Brain MRI flair, with medium tumor on the bottom left"
493.png,"Brain MRI flair, with medium tumor on the top left"
494.png,"Brain MRI flair, with small tumor on the center left"
495.png,"Brain MRI flair, healthy"
496.png,"Brain MRI flair, with medium tumor on the top left"
497.png,"Brain MRI flair, with medium tumor on the bottom left"
498.png,"Brain MRI flair, with medium tumor on the bottom right"
499.png,"Brain MRI flair, healthy"
500.png,"Brain MRI flair, healthy"
501.png,"Brain MRI flair, with medium tumor on the top right"
502.png,"Brain MRI flair, with medium tumor on the top right"
503.png,"Brain MRI flair, with medium tumor on the top right"
504.png,"Brain MRI flair, with medium tumor on the top left"
505.png,"Brain MRI flair, healthy"
506.png,"Brain MRI flair, with medium tumor on the top right"
507.png,"Brain MRI flair, with large tumor on the bottom left"
508.png,"Brain MRI flair, with medium tumor on the bottom left"
509.png,"Brain MRI flair, healthy"
510.png,"Brain MRI flair, healthy"
511.png,"Brain MRI flair, healthy"
512.png,"Brain MRI flair, healthy"
513.png,"Brain MRI flair, healthy"
514.png,"Brain MRI flair, with medium tumor on the top left"
515.png,"Brain MRI flair, with medium tumor on the bottom left"
516.png,"Brain MRI flair, healthy"
517.png,"Brain MRI flair, with medium tumor on the bottom right"
518.png,"Brain MRI flair, with small tumor on the top left"
519.png,"Brain MRI flair, healthy"
520.png,"Brain MRI flair, healthy"
521.png,"Brain MRI flair, with medium tumor on the top right"
522.png,"Brain MRI flair, with medium tumor on the bottom left"
523.png,"Brain MRI flair, healthy"
524.png,"Brain MRI flair, healthy"
525.png,"Brain MRI flair, with small tumor on the center"
526.png,"Brain MRI flair, healthy"
527.png,"Brain MRI flair, healthy"
528.png,"Brain MRI flair, with medium tumor on the top left"
529.png,"Brain MRI flair, healthy"
530.png,"Brain MRI flair, with medium tumor on the bottom left"
531.png,"Brain MRI flair, healthy"
532.png,"Brain MRI flair, with large tumor on the bottom right"
533.png,"Brain MRI flair, healthy"
534.png,"Brain MRI flair, with large tumor on the bottom right"
535.png,"Brain MRI flair, healthy"
536.png,"Brain MRI flair, healthy"
537.png,"Brain MRI flair, with medium tumor on the top right"
538.png,"Brain MRI flair, with medium tumor on the bottom right"
539.png,"Brain MRI flair, healthy"
540.png,"Brain MRI flair, with medium tumor on the center left"
541.png,"Brain MRI flair, with small tumor on the top left"
542.png,"Brain MRI flair, healthy"
543.png,"Brain MRI flair, healthy"
544.png,"Brain MRI flair, with small tumor on the bottom right"
545.png,"Brain MRI flair, with small tumor on the bottom right"
546.png,"Brain MRI flair, with medium tumor on the top right"
547.png,"Brain MRI flair, healthy"
548.png,"Brain MRI flair, with large tumor on the center left"
549.png,"Brain MRI flair, healthy"
550.png,"Brain MRI flair, healthy"
551.png,"Brain MRI flair, with medium tumor on the top right"
552.png,"Brain MRI flair, healthy"
553.png,"Brain MRI flair, with medium tumor on the top left"
554.png,"Brain MRI flair, healthy"
555.png,"Brain MRI flair, with medium tumor on the top left"
556.png,"Brain MRI flair, with medium tumor on the top left"
557.png,"Brain MRI flair, healthy"
558.png,"Brain MRI flair, healthy"
559.png,"Brain MRI flair, healthy"
560.png,"Brain MRI flair, healthy"
561.png,"Brain MRI flair, healthy"
562.png,"Brain MRI flair, with large tumor on the bottom right"
563.png,"Brain MRI flair, healthy"
564.png,"Brain MRI flair, healthy"
565.png,"Brain MRI flair, healthy"
566.png,"Brain MRI flair, with medium tumor on the top right"
567.png,"Brain MRI flair, with medium tumor on the bottom left"
568.png,"Brain MRI flair, with small tumor on the bottom right"
569.png,"Brain MRI flair, healthy"
570.png,"Brain MRI flair, with medium tumor on the top left"
571.png,"Brain MRI flair, healthy"
572.png,"Brain MRI flair, with large tumor on the center left"
573.png,"Brain MRI flair, with large tumor on the center left"
574.png,"Brain MRI flair, with small tumor on the top left"
575.png,"Brain MRI flair, with small tumor on the top right"
576.png,"Brain MRI flair, healthy"
577.png,"Brain MRI flair, with medium tumor on the top left"
578.png,"Brain MRI flair, healthy"
579.png,"Brain MRI flair, healthy"
580.png,"Brain MRI flair, healthy"
581.png,"Brain MRI flair, healthy"
582.png,"Brain MRI flair, with medium tumor on the top right"
583.png,"Brain MRI flair, healthy"
584.png,"Brain MRI flair, with medium tumor on the top left"
585.png,"Brain MRI flair, healthy"
586.png,"Brain MRI flair, with medium tumor on the center"
587.png,"Brain MRI flair, with medium tumor on the bottom left"
588.png,"Brain MRI flair, healthy"
589.png,"Brain MRI flair, with medium tumor on the top right"
590.png,"Brain MRI flair, with large tumor on the center right"
591.png,"Brain MRI flair, with medium tumor on the top left"
592.png,"Brain MRI flair, with medium tumor on the center"
593.png,"Brain MRI flair, with medium tumor on the top left"
594.png,"Brain MRI flair, healthy"
595.png,"Brain MRI flair, with medium tumor on the top left"
596.png,"Brain MRI flair, with medium tumor on the top right"
597.png,"Brain MRI flair, healthy"
598.png,"Brain MRI flair, healthy"
599.png,"Brain MRI flair, healthy"
600.png,"Brain MRI flair, healthy"
601.png,"Brain MRI flair, with large tumor on the center left"
602.png,"Brain MRI flair, with medium tumor on the top right"
603.png,"Brain MRI flair, healthy"
604.png,"Brain MRI flair, healthy"
605.png,"Brain MRI flair, with medium tumor on the top left"
606.png,"Brain MRI flair, healthy"
607.png,"Brain MRI flair, with medium tumor on the top right"
608.png,"Brain MRI flair, with medium tumor on the top left"
609.png,"Brain MRI flair, healthy"
610.png,"Brain MRI flair, with medium tumor on the center left"
611.png,"Brain MRI flair, with medium tumor on the top right"
612.png,"Brain MRI flair, with medium tumor on the top left"
613.png,"Brain MRI flair, with medium tumor on the top right"
614.png,"Brain MRI flair, healthy"
615.png,"Brain MRI flair, with medium tumor on the center right"
